Symbol	RAPdb	MSU	Keyword	Title
OsDi19-5	Os01g0971100	LOC_Os01g73960	seedlings	OsClo5 functions as a transcriptional co-repressor by interacting with OsDi19-5 to negatively affect salt stress tolerance in rice seedlings
OsDi19-5	Os01g0971100	LOC_Os01g73960	salt	OsClo5 functions as a transcriptional co-repressor by interacting with OsDi19-5 to negatively affect salt stress tolerance in rice seedlings
OsDi19-5	Os01g0971100	LOC_Os01g73960	salt	OsClo5 functions as a transcriptional co-repressor by interacting with OsDi19-5 to negatively affect salt stress tolerance in rice seedlings
OsDi19-5	Os01g0971100	LOC_Os01g73960	tolerance	OsClo5 functions as a transcriptional co-repressor by interacting with OsDi19-5 to negatively affect salt stress tolerance in rice seedlings
OsDi19-5	Os01g0971100	LOC_Os01g73960	salt stress	OsClo5 functions as a transcriptional co-repressor by interacting with OsDi19-5 to negatively affect salt stress tolerance in rice seedlings
OsDi19-5	Os01g0971100	LOC_Os01g73960	salt stress	OsClo5 functions as a transcriptional co-repressor by interacting with OsDi19-5 to negatively affect salt stress tolerance in rice seedlings
OsDi19-5	Os01g0971100	LOC_Os01g73960	stress	OsClo5 functions as a transcriptional co-repressor by interacting with OsDi19-5 to negatively affect salt stress tolerance in rice seedlings
OsDi19-5	Os01g0971100	LOC_Os01g73960	stress	OsClo5 functions as a transcriptional co-repressor by interacting with OsDi19-5 to negatively affect salt stress tolerance in rice seedlings
OsDi19-5	Os01g0971100	LOC_Os01g73960	stress tolerance	OsClo5 functions as a transcriptional co-repressor by interacting with OsDi19-5 to negatively affect salt stress tolerance in rice seedlings
OsDIL|OsLTP6	Os10g0148000	LOC_Os10g05720	drought	The rice OsDIL gene plays a role in drought tolerance at vegetative and reproductive stages
OsDIL|OsLTP6	Os10g0148000	LOC_Os10g05720	pollen	The rice OsDIL gene plays a role in drought tolerance at vegetative and reproductive stages
OsDIL|OsLTP6	Os10g0148000	LOC_Os10g05720	 ABA 	The rice OsDIL gene plays a role in drought tolerance at vegetative and reproductive stages
OsDIL|OsLTP6	Os10g0148000	LOC_Os10g05720	anther	The rice OsDIL gene plays a role in drought tolerance at vegetative and reproductive stages
OsDIL|OsLTP6	Os10g0148000	LOC_Os10g05720	drought tolerance	The rice OsDIL gene plays a role in drought tolerance at vegetative and reproductive stages
OsDIL|OsLTP6	Os10g0148000	LOC_Os10g05720	fertility	The rice OsDIL gene plays a role in drought tolerance at vegetative and reproductive stages
OsDIL|OsLTP6	Os10g0148000	LOC_Os10g05720	anther development	The rice OsDIL gene plays a role in drought tolerance at vegetative and reproductive stages
OsDIL|OsLTP6	Os10g0148000	LOC_Os10g05720	tapetal	The rice OsDIL gene plays a role in drought tolerance at vegetative and reproductive stages
OsDIL|OsLTP6	Os10g0148000	LOC_Os10g05720	anther	The rice OsLTP6 gene promoter directs anther-specific expression by a combination of positive and negative regulatory elements
OsDIL|OsLTP6	Os10g0148000	LOC_Os10g05720	vegetative	The rice OsDIL gene plays a role in drought tolerance at vegetative and reproductive stages
OsDIL|OsLTP6	Os10g0148000	LOC_Os10g05720	yield	The rice OsDIL gene plays a role in drought tolerance at vegetative and reproductive stages
OsDIL|OsLTP6	Os10g0148000	LOC_Os10g05720	tapetum	The rice OsLTP6 gene promoter directs anther-specific expression by a combination of positive and negative regulatory elements
OsDIL|OsLTP6	Os10g0148000	LOC_Os10g05720	abiotic stress	The rice OsDIL gene plays a role in drought tolerance at vegetative and reproductive stages
OsDIL|OsLTP6	Os10g0148000	LOC_Os10g05720	reproductive	The rice OsDIL gene plays a role in drought tolerance at vegetative and reproductive stages
OsDIL|OsLTP6	Os10g0148000	LOC_Os10g05720	pollen	The rice OsLTP6 gene promoter directs anther-specific expression by a combination of positive and negative regulatory elements
OsDIL|OsLTP6	Os10g0148000	LOC_Os10g05720	drought resistance	The rice OsDIL gene plays a role in drought tolerance at vegetative and reproductive stages
OsDim1	Os10g0486600	LOC_Os10g34520	root	The expression pattern of OsDim1 in rice and its proposed function.
OsDim1	Os10g0486600	LOC_Os10g34520	growth	The expression pattern of OsDim1 in rice and its proposed function.
OsDim1	Os10g0486600	LOC_Os10g34520	growth	The expression pattern of OsDim1 in rice and its proposed function.
OsDim1	Os10g0486600	LOC_Os10g34520	shoot	The expression pattern of OsDim1 in rice and its proposed function.
OsDim1	Os10g0486600	LOC_Os10g34520	pollen	The expression pattern of OsDim1 in rice and its proposed function.
OsDim1	Os10g0486600	LOC_Os10g34520	pollen	The expression pattern of OsDim1 in rice and its proposed function.
OsDim1	Os10g0486600	LOC_Os10g34520	pollen	The expression pattern of OsDim1 in rice and its proposed function.
OsDim1	Os10g0486600	LOC_Os10g34520	panicle	The expression pattern of OsDim1 in rice and its proposed function.
OsDim1	Os10g0486600	LOC_Os10g34520	seedling	The expression pattern of OsDim1 in rice and its proposed function.
OsDim1	Os10g0486600	LOC_Os10g34520	seedling	The expression pattern of OsDim1 in rice and its proposed function.
OsDim1	Os10g0486600	LOC_Os10g34520	grains per panicle	The expression pattern of OsDim1 in rice and its proposed function.
OsDim1	Os10g0486600	LOC_Os10g34520	seed	The expression pattern of OsDim1 in rice and its proposed function.
OsDim1	Os10g0486600	LOC_Os10g34520	yield	The expression pattern of OsDim1 in rice and its proposed function.
OsDim1	Os10g0486600	LOC_Os10g34520	root elongation	The expression pattern of OsDim1 in rice and its proposed function.
OsDim1	Os10g0486600	LOC_Os10g34520	reproductive	The expression pattern of OsDim1 in rice and its proposed function.
OsDim1	Os10g0486600	LOC_Os10g34520	culm	The expression pattern of OsDim1 in rice and its proposed function.
OsDIRP1	Os06g0687200	LOC_Os06g47270	temperature	OsDIRP1, a Putative RING E3 Ligase, Plays an Opposite Role in Drought and Cold Stress Responses as a Negative and Positive Factor, Respectively, in Rice (Oryza sativa L.).
OsDIRP1	Os06g0687200	LOC_Os06g47270	drought	OsDIRP1, a Putative RING E3 Ligase, Plays an Opposite Role in Drought and Cold Stress Responses as a Negative and Positive Factor, Respectively, in Rice (Oryza sativa L.).
OsDIRP1	Os06g0687200	LOC_Os06g47270	salt	OsDIRP1, a Putative RING E3 Ligase, Plays an Opposite Role in Drought and Cold Stress Responses as a Negative and Positive Factor, Respectively, in Rice (Oryza sativa L.).
OsDIRP1	Os06g0687200	LOC_Os06g47270	cold stress	OsDIRP1, a Putative RING E3 Ligase, Plays an Opposite Role in Drought and Cold Stress Responses as a Negative and Positive Factor, Respectively, in Rice (Oryza sativa L.).
OsDIRP1	Os06g0687200	LOC_Os06g47270	abiotic stress	OsDIRP1, a Putative RING E3 Ligase, Plays an Opposite Role in Drought and Cold Stress Responses as a Negative and Positive Factor, Respectively, in Rice (Oryza sativa L.).
OsDIRP1	Os06g0687200	LOC_Os06g47270	salt stress	OsDIRP1, a Putative RING E3 Ligase, Plays an Opposite Role in Drought and Cold Stress Responses as a Negative and Positive Factor, Respectively, in Rice (Oryza sativa L.).
OsDIRP1	Os06g0687200	LOC_Os06g47270	stress	OsDIRP1, a Putative RING E3 Ligase, Plays an Opposite Role in Drought and Cold Stress Responses as a Negative and Positive Factor, Respectively, in Rice (Oryza sativa L.).
OsDIRP1	Os06g0687200	LOC_Os06g47270	biotic stress	OsDIRP1, a Putative RING E3 Ligase, Plays an Opposite Role in Drought and Cold Stress Responses as a Negative and Positive Factor, Respectively, in Rice (Oryza sativa L.).
OsDIRP1	Os06g0687200	LOC_Os06g47270	Ubiquitin	OsDIRP1, a Putative RING E3 Ligase, Plays an Opposite Role in Drought and Cold Stress Responses as a Negative and Positive Factor, Respectively, in Rice (Oryza sativa L.).
OsDIRP1	Os06g0687200	LOC_Os06g47270	abscisic acid	OsDIRP1, a Putative RING E3 Ligase, Plays an Opposite Role in Drought and Cold Stress Responses as a Negative and Positive Factor, Respectively, in Rice (Oryza sativa L.).
OsDIRP1	Os06g0687200	LOC_Os06g47270	stress response	OsDIRP1, a Putative RING E3 Ligase, Plays an Opposite Role in Drought and Cold Stress Responses as a Negative and Positive Factor, Respectively, in Rice (Oryza sativa L.).
OsDIS1	Os03g0356414	LOC_Os03g24040	salt	OsDIS1-mediated stress response pathway in rice
OsDIS1	Os03g0356414	LOC_Os03g24040	drought tolerance	The SINA E3 ligase OsDIS1 negatively regulates drought response in rice
OsDIS1	Os03g0356414	LOC_Os03g24040	salt stress	OsDIS1-mediated stress response pathway in rice
OsDIS1	Os03g0356414	LOC_Os03g24040	drought	OsDIS1-mediated stress response pathway in rice
OsDIS1	Os03g0356414	LOC_Os03g24040	drought	The SINA E3 ligase OsDIS1 negatively regulates drought response in rice
OsDjA6	Os04g0549600	LOC_Os04g46390	resistance	The DnaJ protein OsDjA6 negatively regulates rice innate immunity to the blast fungus Magnaporthe oryzae.
OsDjA6	Os04g0549600	LOC_Os04g46390	resistance	The DnaJ protein OsDjA6 negatively regulates rice innate immunity to the blast fungus Magnaporthe oryzae.
OsDjA6	Os04g0549600	LOC_Os04g46390	salicylic acid	The DnaJ protein OsDjA6 negatively regulates rice innate immunity to the blast fungus Magnaporthe oryzae.
OsDjA6	Os04g0549600	LOC_Os04g46390	blast	The DnaJ protein OsDjA6 negatively regulates rice innate immunity to the blast fungus Magnaporthe oryzae.
OsDjA6	Os04g0549600	LOC_Os04g46390	magnaporthe oryzae	The DnaJ protein OsDjA6 negatively regulates rice innate immunity to the blast fungus Magnaporthe oryzae.
OsDjA6	Os04g0549600	LOC_Os04g46390	immunity	The DnaJ protein OsDjA6 negatively regulates rice innate immunity to the blast fungus Magnaporthe oryzae.
OsDjA6	Os04g0549600	LOC_Os04g46390	innate immunity	The DnaJ protein OsDjA6 negatively regulates rice innate immunity to the blast fungus Magnaporthe oryzae.
OsDjA6	Os04g0549600	LOC_Os04g46390	innate immunity	The DnaJ protein OsDjA6 negatively regulates rice innate immunity to the blast fungus Magnaporthe oryzae.
OsDjA7	Os05g0333500	LOC_Os05g26902	chloroplast	The DnaJ OsDjA7/8 is essential for chloroplast development in rice (Oryza sativa)
OsDjA7	Os05g0333500	LOC_Os05g26902	chloroplast development	The DnaJ OsDjA7/8 is essential for chloroplast development in rice (Oryza sativa)
OsDjA8	Os05g0334400	LOC_Os05g26954|LOC_Os05g26926	chloroplast	The DnaJ OsDjA7/8 is essential for chloroplast development in rice (Oryza sativa)
OsDjA8	Os05g0334400	LOC_Os05g26954|LOC_Os05g26926	chloroplast development	The DnaJ OsDjA7/8 is essential for chloroplast development in rice (Oryza sativa)
OsDjA9	Os06g0116800	LOC_Os06g02620	resistance	A fungal effector targets a heat shock-dynamin protein complex to modulate mitochondrial dynamics and reduce plant immunity
OsDjA9	Os06g0116800	LOC_Os06g02620	mitochondria	A fungal effector targets a heat shock-dynamin protein complex to modulate mitochondrial dynamics and reduce plant immunity
OsDjA9	Os06g0116800	LOC_Os06g02620	mitochondria	A fungal effector targets a heat shock-dynamin protein complex to modulate mitochondrial dynamics and reduce plant immunity
OsDLK	Os07g0105700	LOC_Os07g01490	mitosis	A rice class-XIV kinesin enters the nucleus in response to cold.
OsDMAS1	Os03g0237100	LOC_Os03g13390	homeostasis	Paralogs and mutants show that one DMA synthase functions in Fe homeostasis in rice.
OsDMC1|DMC1B|OsDMC1B	Os11g0146800	LOC_Os11g04954	sterility	OsDMC1 is required for homologous pairing in Oryza sativa
OsDMC1|DMC1B|OsDMC1B	Os11g0146800	LOC_Os11g04954	sterility	OsDMC1 is required for homologous pairing in Oryza sativa
OsDMC1|DMC1B|OsDMC1B	Os11g0146800	LOC_Os11g04954	root	Isolation and characterization of OsDMC1 , the rice homologue of the yeast DMC1 gene essential for meiosis
OsDMC1|DMC1B|OsDMC1B	Os11g0146800	LOC_Os11g04954	pollen	OsDMC1 is required for homologous pairing in Oryza sativa
OsDMC1|DMC1B|OsDMC1B	Os11g0146800	LOC_Os11g04954	spikelet	OsDMC1 is required for homologous pairing in Oryza sativa
OsDMC1|DMC1B|OsDMC1B	Os11g0146800	LOC_Os11g04954	meiosis	Isolation and characterization of OsDMC1 , the rice homologue of the yeast DMC1 gene essential for meiosis
OsDMC1|DMC1B|OsDMC1B	Os11g0146800	LOC_Os11g04954	reproductive	Isolation and characterization of OsDMC1 , the rice homologue of the yeast DMC1 gene essential for meiosis
OsDMC1|DMC1B|OsDMC1B	Os11g0146800	LOC_Os11g04954	meiotic	OsDMC1 is required for homologous pairing in Oryza sativa
OsDMC1|DMC1B|OsDMC1B	Os11g0146800	LOC_Os11g04954	vegetative	OsDMC1 is required for homologous pairing in Oryza sativa
OsDMC1|DMC1B|OsDMC1B	Os11g0146800	LOC_Os11g04954	meiotic	DNA strand exchange activity of rice recombinase OsDmc1 monitored by fluorescence resonance energy transfer and the role of ATP hydrolysis
OsDMC1|DMC1B|OsDMC1B	Os11g0146800	LOC_Os11g04954	anther	DNA binding and pairing activity of OsDmc1, a recombinase from rice
OsDMC1|DMC1B|OsDMC1B	Os11g0146800	LOC_Os11g04954	meiosis	OsDMC1 is required for homologous pairing in Oryza sativa
OsDMC1|DMC1B|OsDMC1B	Os11g0146800	LOC_Os11g04954	meiosis	OsDMC1 is required for homologous pairing in Oryza sativa
OsDMC1|DMC1B|OsDMC1B	Os11g0146800	LOC_Os11g04954	seedling	Isolation and characterization of OsDMC1 , the rice homologue of the yeast DMC1 gene essential for meiosis
OsDMC1|DMC1B|OsDMC1B	Os11g0146800	LOC_Os11g04954	meiosis	Filament formation and robust strand exchange activities of the rice DMC1A and DMC1B proteins.
OsDMC1|DMC1B|OsDMC1B	Os11g0146800	LOC_Os11g04954	meiotic	OsDMC1 is not required for homologous pairing in rice meiosis.
OsDMC1|DMC1B|OsDMC1B	Os11g0146800	LOC_Os11g04954	crossover	OsDMC1 is not required for homologous pairing in rice meiosis.
OsDMC1|DMC1B|OsDMC1B	Os11g0146800	LOC_Os11g04954	meiosis	Rice OsBRCA2 Is Required for DNA Double-Strand Break Repair in Meiotic Cells
OsDMC1|DMC1B|OsDMC1B	Os11g0146800	LOC_Os11g04954	meiotic	Rice OsBRCA2 Is Required for DNA Double-Strand Break Repair in Meiotic Cells
OsdNK2	Os01g0874100	LOC_Os01g65350	plant growth	WHITE STRIPE LEAF8, encoding a deoxyribonucleoside kinase, is involved in chloroplast development in rice.
OsdNK2	Os01g0874100	LOC_Os01g65350	growth	WHITE STRIPE LEAF8, encoding a deoxyribonucleoside kinase, is involved in chloroplast development in rice.
OsDOF11	Os02g0707200	LOC_Os02g47810	transcription factor	Rice Transcription Factor OsDOF11 Modulates Sugar Transport by Promoting Expression of Sucrose Transporter and SWEET genes.
OsDOF11	Os02g0707200	LOC_Os02g47810	seedlings	Rice Transcription Factor OsDOF11 Modulates Sugar Transport by Promoting Expression of Sucrose Transporter and SWEET genes.
OsDOF11	Os02g0707200	LOC_Os02g47810	root	Rice Transcription Factor OsDOF11 Modulates Sugar Transport by Promoting Expression of Sucrose Transporter and SWEET genes.
OsDOF11	Os02g0707200	LOC_Os02g47810	root elongation	Rice Transcription Factor OsDOF11 Modulates Sugar Transport by Promoting Expression of Sucrose Transporter and SWEET genes.
OsDOF11	Os02g0707200	LOC_Os02g47810	transporter	Rice Transcription Factor OsDOF11 Modulates Sugar Transport by Promoting Expression of Sucrose Transporter and SWEET genes.
OsDOF11	Os02g0707200	LOC_Os02g47810	sugar	Rice Transcription Factor OsDOF11 Modulates Sugar Transport by Promoting Expression of Sucrose Transporter and SWEET genes.
OsDOF11	Os02g0707200	LOC_Os02g47810	sugar	Rice Transcription Factor OsDOF11 Modulates Sugar Transport by Promoting Expression of Sucrose Transporter and SWEET genes.
OsDOF11	Os02g0707200	LOC_Os02g47810	sugar	Rice Transcription Factor OsDOF11 Modulates Sugar Transport by Promoting Expression of Sucrose Transporter and SWEET genes.
OsDOF11	Os02g0707200	LOC_Os02g47810	sugar	Rice Transcription Factor OsDOF11 Modulates Sugar Transport by Promoting Expression of Sucrose Transporter and SWEET genes.
OsDOF11	Os02g0707200	LOC_Os02g47810	sucrose	Rice Transcription Factor OsDOF11 Modulates Sugar Transport by Promoting Expression of Sucrose Transporter and SWEET genes.
OsDOF11	Os02g0707200	LOC_Os02g47810	sucrose	Rice Transcription Factor OsDOF11 Modulates Sugar Transport by Promoting Expression of Sucrose Transporter and SWEET genes.
OsDOF11	Os02g0707200	LOC_Os02g47810	sucrose	Rice Transcription Factor OsDOF11 Modulates Sugar Transport by Promoting Expression of Sucrose Transporter and SWEET genes.
OsDOF11	Os02g0707200	LOC_Os02g47810	As transport	Rice Transcription Factor OsDOF11 Modulates Sugar Transport by Promoting Expression of Sucrose Transporter and SWEET genes.
OsDOF11	Os02g0707200	LOC_Os02g47810	sucrose transporter	Rice Transcription Factor OsDOF11 Modulates Sugar Transport by Promoting Expression of Sucrose Transporter and SWEET genes.
OsDof12|OsCDF1	Os03g0169600	LOC_Os03g07360	flowering time	Functional characterization of rice OsDof12
OsDof12|OsCDF1	Os03g0169600	LOC_Os03g07360	flower	Functional characterization of rice OsDof12
OsDof12|OsCDF1	Os03g0169600	LOC_Os03g07360	leaf	Overexpression of OsDof12 affects plant architecture in rice (Oryza sativa L.).
OsDof12|OsCDF1	Os03g0169600	LOC_Os03g07360	panicle	Overexpression of OsDof12 affects plant architecture in rice (Oryza sativa L.).
OsDof12|OsCDF1	Os03g0169600	LOC_Os03g07360	architecture	Overexpression of OsDof12 affects plant architecture in rice (Oryza sativa L.).
OsDof12|OsCDF1	Os03g0169600	LOC_Os03g07360	architecture	Overexpression of OsDof12 affects plant architecture in rice (Oryza sativa L.).
OsDof12|OsCDF1	Os03g0169600	LOC_Os03g07360	architecture	Overexpression of OsDof12 affects plant architecture in rice (Oryza sativa L.).
OsDof12|OsCDF1	Os03g0169600	LOC_Os03g07360	breeding	Overexpression of OsDof12 affects plant architecture in rice (Oryza sativa L.).
OsDof12|OsCDF1	Os03g0169600	LOC_Os03g07360	BR signaling	Overexpression of OsDof12 affects plant architecture in rice (Oryza sativa L.).
OsDof12|OsCDF1	Os03g0169600	LOC_Os03g07360	BR signaling	Overexpression of OsDof12 affects plant architecture in rice (Oryza sativa L.).
OsDof12|OsCDF1	Os03g0169600	LOC_Os03g07360	brassinosteroid	Overexpression of OsDof12 affects plant architecture in rice (Oryza sativa L.).
OsDof12|OsCDF1	Os03g0169600	LOC_Os03g07360	 BR 	Overexpression of OsDof12 affects plant architecture in rice (Oryza sativa L.).
OsDof12|OsCDF1	Os03g0169600	LOC_Os03g07360	 BR 	Overexpression of OsDof12 affects plant architecture in rice (Oryza sativa L.).
OsDof12|OsCDF1	Os03g0169600	LOC_Os03g07360	 BR 	Overexpression of OsDof12 affects plant architecture in rice (Oryza sativa L.).
OsDof12|OsCDF1	Os03g0169600	LOC_Os03g07360	Brassinosteroid	Overexpression of OsDof12 affects plant architecture in rice (Oryza sativa L.).
OsDof12|OsCDF1	Os03g0169600	LOC_Os03g07360	plant height	Overexpression of OsDof12 affects plant architecture in rice (Oryza sativa L.).
OsDof12|OsCDF1	Os03g0169600	LOC_Os03g07360	plant architecture	Overexpression of OsDof12 affects plant architecture in rice (Oryza sativa L.).
OsDof12|OsCDF1	Os03g0169600	LOC_Os03g07360	plant architecture	Overexpression of OsDof12 affects plant architecture in rice (Oryza sativa L.).
OsDof12|OsCDF1	Os03g0169600	LOC_Os03g07360	plant architecture	Overexpression of OsDof12 affects plant architecture in rice (Oryza sativa L.).
OsDOF18	Os04g0678400	LOC_Os04g58190	nitrogen	Transcription Factor OsDOF18 Controls Ammonium Uptake by Inducing Ammonium Transporters in Rice Roots.
OsDOF18	Os04g0678400	LOC_Os04g58190	nitrogen	Transcription Factor OsDOF18 Controls Ammonium Uptake by Inducing Ammonium Transporters in Rice Roots.
OsDOF18	Os04g0678400	LOC_Os04g58190	transcription factor	Transcription Factor OsDOF18 Controls Ammonium Uptake by Inducing Ammonium Transporters in Rice Roots.
OsDOF18	Os04g0678400	LOC_Os04g58190	growth	Transcription Factor OsDOF18 Controls Ammonium Uptake by Inducing Ammonium Transporters in Rice Roots.
OsDOF18	Os04g0678400	LOC_Os04g58190	transporter	Transcription Factor OsDOF18 Controls Ammonium Uptake by Inducing Ammonium Transporters in Rice Roots.
OsDOF18	Os04g0678400	LOC_Os04g58190	nitrate	Transcription Factor OsDOF18 Controls Ammonium Uptake by Inducing Ammonium Transporters in Rice Roots.
OsDof24	Os07g0685000	LOC_Os07g48570	leaf	Rice DNA-BINDING ONE ZINC FINGER 24 (OsDOF24) Delays Leaf Senescence in a Jasmonate-Mediated Pathway.
OsDof24	Os07g0685000	LOC_Os07g48570	leaf	Rice DNA-BINDING ONE ZINC FINGER 24 (OsDOF24) Delays Leaf Senescence in a Jasmonate-Mediated Pathway.
OsDof24	Os07g0685000	LOC_Os07g48570	leaf	Rice DNA-BINDING ONE ZINC FINGER 24 (OsDOF24) Delays Leaf Senescence in a Jasmonate-Mediated Pathway.
OsDof24	Os07g0685000	LOC_Os07g48570	leaf senescence	Rice DNA-BINDING ONE ZINC FINGER 24 (OsDOF24) Delays Leaf Senescence in a Jasmonate-Mediated Pathway.
OsDof24	Os07g0685000	LOC_Os07g48570	leaf senescence	Rice DNA-BINDING ONE ZINC FINGER 24 (OsDOF24) Delays Leaf Senescence in a Jasmonate-Mediated Pathway.
OsDof24	Os07g0685000	LOC_Os07g48570	senescence	Rice DNA-BINDING ONE ZINC FINGER 24 (OsDOF24) Delays Leaf Senescence in a Jasmonate-Mediated Pathway.
OsDof24	Os07g0685000	LOC_Os07g48570	senescence	Rice DNA-BINDING ONE ZINC FINGER 24 (OsDOF24) Delays Leaf Senescence in a Jasmonate-Mediated Pathway.
OsDof24	Os07g0685000	LOC_Os07g48570	senescence	Rice DNA-BINDING ONE ZINC FINGER 24 (OsDOF24) Delays Leaf Senescence in a Jasmonate-Mediated Pathway.
OsDof24	Os07g0685000	LOC_Os07g48570	growth	Rice DNA-BINDING ONE ZINC FINGER 24 (OsDOF24) Delays Leaf Senescence in a Jasmonate-Mediated Pathway.
OsDof24	Os07g0685000	LOC_Os07g48570	jasmonate	Rice DNA-BINDING ONE ZINC FINGER 24 (OsDOF24) Delays Leaf Senescence in a Jasmonate-Mediated Pathway.
OsDof24	Os07g0685000	LOC_Os07g48570	jasmonate	Rice DNA-BINDING ONE ZINC FINGER 24 (OsDOF24) Delays Leaf Senescence in a Jasmonate-Mediated Pathway.
OsDof24	Os07g0685000	LOC_Os07g48570	vegetative	Rice DNA-BINDING ONE ZINC FINGER 24 (OsDOF24) Delays Leaf Senescence in a Jasmonate-Mediated Pathway.
OsDof24	Os07g0685000	LOC_Os07g48570	methyl jasmonate	Rice DNA-BINDING ONE ZINC FINGER 24 (OsDOF24) Delays Leaf Senescence in a Jasmonate-Mediated Pathway.
OsDof25	Os08g0490100	LOC_Os08g38220	photosynthesis	Functions of OsDof25 in regulation of OsC4PPDK.
OsDof25	Os08g0490100	LOC_Os08g38220	transcriptional activator	Functions of OsDof25 in regulation of OsC4PPDK.
OsDof4	Os01g0673700	LOC_Os01g48290	transcription factor	Constitutive expression of OsDof4, encoding a C2-C2 zinc finger transcription factor, confesses its distinct flowering effects under long- and short-day photoperiods in rice (Oryza sativa L.).
OsDOG|OsSAP11	Os08g0504700	LOC_Os08g39450	abiotic stress	Rice A20/AN1 zinc-finger containing stress-associated proteins (SAP1/11) and a receptor-like cytoplasmic kinase (OsRLCK253) interact via A20 zinc-finger and confer abiotic stress tolerance in transgenic Arabidopsis plants
OsDOG|OsSAP11	Os08g0504700	LOC_Os08g39450	 ga 	OsDOG, a gibberellin-induced A20/AN1 zinc-finger protein, negatively regulates gibberellin-mediated cell elongation in rice
OsDOG|OsSAP11	Os08g0504700	LOC_Os08g39450	dwarf	OsDOG, a gibberellin-induced A20/AN1 zinc-finger protein, negatively regulates gibberellin-mediated cell elongation in rice
OsDOG|OsSAP11	Os08g0504700	LOC_Os08g39450	salt	Rice A20/AN1 zinc-finger containing stress-associated proteins (SAP1/11) and a receptor-like cytoplasmic kinase (OsRLCK253) interact via A20 zinc-finger and confer abiotic stress tolerance in transgenic Arabidopsis plants
OsDOG|OsSAP11	Os08g0504700	LOC_Os08g39450	yield	Rice A20/AN1 zinc-finger containing stress-associated proteins (SAP1/11) and a receptor-like cytoplasmic kinase (OsRLCK253) interact via A20 zinc-finger and confer abiotic stress tolerance in transgenic Arabidopsis plants
OsDOG|OsSAP11	Os08g0504700	LOC_Os08g39450	salt stress	Rice A20/AN1 zinc-finger containing stress-associated proteins (SAP1/11) and a receptor-like cytoplasmic kinase (OsRLCK253) interact via A20 zinc-finger and confer abiotic stress tolerance in transgenic Arabidopsis plants
OsDOG|OsSAP11	Os08g0504700	LOC_Os08g39450	gibberellin	OsDOG, a gibberellin-induced A20/AN1 zinc-finger protein, negatively regulates gibberellin-mediated cell elongation in rice
OsDOG|OsSAP11	Os08g0504700	LOC_Os08g39450	cell elongation	OsDOG, a gibberellin-induced A20/AN1 zinc-finger protein, negatively regulates gibberellin-mediated cell elongation in rice
OsDOG|OsSAP11	Os08g0504700	LOC_Os08g39450	homeostasis	OsDOG, a gibberellin-induced A20/AN1 zinc-finger protein, negatively regulates gibberellin-mediated cell elongation in rice
OsDOG1L-3	Os01g0306400	LOC_Os01g20030	seed	OsDOG1L-3 regulates seed dormancy through the abscisic acid pathway in rice
OsDOG1L-3	Os01g0306400	LOC_Os01g20030	seed	OsDOG1L-3 regulates seed dormancy through the abscisic acid pathway in rice
OsDOG1L-3	Os01g0306400	LOC_Os01g20030	seed	OsDOG1L-3 regulates seed dormancy through the abscisic acid pathway in rice
OsDOG1L-3	Os01g0306400	LOC_Os01g20030	seed	OsDOG1L-3 regulates seed dormancy through the abscisic acid pathway in rice
OsDOG1L-3	Os01g0306400	LOC_Os01g20030	seed	OsDOG1L-3 regulates seed dormancy through the abscisic acid pathway in rice
OsDOG1L-3	Os01g0306400	LOC_Os01g20030	 ABA 	OsDOG1L-3 regulates seed dormancy through the abscisic acid pathway in rice
OsDOG1L-3	Os01g0306400	LOC_Os01g20030	 ABA 	OsDOG1L-3 regulates seed dormancy through the abscisic acid pathway in rice
OsDOG1L-3	Os01g0306400	LOC_Os01g20030	abscisic acid	OsDOG1L-3 regulates seed dormancy through the abscisic acid pathway in rice
OsDOG1L-3	Os01g0306400	LOC_Os01g20030	ABA	OsDOG1L-3 regulates seed dormancy through the abscisic acid pathway in rice
OsDOG1L-3	Os01g0306400	LOC_Os01g20030	ABA	OsDOG1L-3 regulates seed dormancy through the abscisic acid pathway in rice
OsDOG1L-3	Os01g0306400	LOC_Os01g20030	ABA	OsDOG1L-3 regulates seed dormancy through the abscisic acid pathway in rice
OsDOG1L-3	Os01g0306400	LOC_Os01g20030	dormancy	OsDOG1L-3 regulates seed dormancy through the abscisic acid pathway in rice
OsDOG1L-3	Os01g0306400	LOC_Os01g20030	dormancy	OsDOG1L-3 regulates seed dormancy through the abscisic acid pathway in rice
OsDOG1L-3	Os01g0306400	LOC_Os01g20030	dormancy	OsDOG1L-3 regulates seed dormancy through the abscisic acid pathway in rice
OsDOG1L-3	Os01g0306400	LOC_Os01g20030	dormancy	OsDOG1L-3 regulates seed dormancy through the abscisic acid pathway in rice
OsDOG1L-3	Os01g0306400	LOC_Os01g20030	dormancy	OsDOG1L-3 regulates seed dormancy through the abscisic acid pathway in rice
OsDOG1L-3	Os01g0306400	LOC_Os01g20030	seed dormancy	OsDOG1L-3 regulates seed dormancy through the abscisic acid pathway in rice
OsDOG1L-3	Os01g0306400	LOC_Os01g20030	seed dormancy	OsDOG1L-3 regulates seed dormancy through the abscisic acid pathway in rice
OsDOG1L-3	Os01g0306400	LOC_Os01g20030	seed dormancy	OsDOG1L-3 regulates seed dormancy through the abscisic acid pathway in rice
